voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,capacity
4.091982574242424,0.06162016833041709,-1.4058946859935157,0.16378642643941238,0.5635261027781775,1229.5909090909095,0.00016238663526628295,5.075412854232839,0.23450055090475871,0.1091298076070919,-0.6300193312388567,0.6886011485286029,0.08966386114263368,1393.5363636363636,-0.00024955886252678804,6.119211070984707,2.472998969040332
4.0938579692031425,0.058203494469308545,-1.4208135981773315,0.16570067974823954,0.5232437834202222,1141.608080808081,0.00016450380655086286,4.714937159684191,0.2433581911145691,0.11357238160938611,-0.6744508194705783,0.6659243182224195,0.09259973770566794,1386.238383838384,-0.00026152628790143884,6.12789465684238,2.4701803842212526
4.097382195543672,0.06127281784918476,-1.5231864516656834,0.053802416341175066,0.5745186776495,1253.3818181818178,0.0001589074697303791,5.199603751841977,0.2396346325095781,0.1148575284228068,-0.5918471579848519,0.7046053626624428,0.07710386870061003,1175.045454545454,-0.0003091033581863768,5.377468519507919,2.4727460632209413
4.093066244612794,0.05993630770863022,-1.4599100842966277,0.1349008667105962,0.5477246551244525,1194.9848484848485,0.00016248217413884796,4.993261086019777,0.2407172420496766,0.10826586287189793,-0.6534657980995906,0.6691330851824647,0.07888895493593712,1194.984848484848,-0.00028729823907523336,5.422777928846589,2.4670570063629573
4.095793007575757,0.059744967032706424,-1.4792241914808764,0.11076558262406376,0.5473958684221103,1194.272727272727,0.0001620790345185808,4.946181349867962,0.2336555129208424,0.1037151092579231,-0.5508359129076754,0.7129812048180564,0.07648624561695895,1194.272727272727,-0.0002745645697966368,5.449084251058236,2.464573452436195
4.0976196028322445,0.06182169343916757,-1.5293643246098183,0.0429947661460995,0.5761509978951368,1256.937373737374,0.00015987053734141203,5.187711530641857,0.23496129752356612,0.11110265248429997,-0.5969602739915048,0.7057275394689833,0.07582784590531384,1178.378787878788,-0.00029808636933487175,5.382386459999867,2.466521506966954
4.098124720328283,0.06024228270777207,-1.504378361475057,0.08273043943777288,0.5515533133355428,1203.348484848485,0.00016217070287628295,4.906365646800307,0.24882974784898812,0.11689779009612647,-0.6418765371874744,0.682718660950908,0.08759270337156883,1283.571717171717,-0.00028945383956440363,5.785498379348752,2.471885925698226
4.099727357892653,0.061555661996129135,-1.5625204583894958,0.00407874187218209,0.5719871332471927,1248.0808080808083,0.00016018459873428194,5.070240516754875,0.23331913126610457,0.10703171391914136,-0.6431451241636368,0.6767082057121488,0.06980501055488549,1092.0707070707067,-0.0003093909809706667,5.035813544096733,2.4760648993680117
4.088640295622896,0.06016586609891304,-1.3928607273901426,0.1912658317097231,0.5514610564426186,1203.1515151515155,0.00016194306574533854,5.090899233554287,0.2452690789183484,0.11504542814826293,-0.6195862218820682,0.6916373296524153,0.08630654406091294,1283.3616161616164,-0.0002847361416024902,5.775760500505599,2.463088859553954
4.09994634784689,0.06407594964190194,-1.5694361073593366,-0.06607323571679811,0.6271834782149315,1368.1636363636358,0.00015287794606118202,5.5927379944055895,0.24106784059313818,0.10580994548751922,-0.6835676736147134,0.6484552982389482,0.06022063747845027,912.1090909090908,-0.00036341106977600513,4.353065803192955,2.467375845367238
4.101404354226474,0.06356941892582346,-1.5656638387289945,-0.1142808281633115,0.6243661948477357,1361.9454545454541,0.0001522391952687998,5.492223790290095,0.25261411369270387,0.11511232985672515,-0.6091090354496793,0.6803502028609593,0.06273187723385332,907.9636363636364,-0.0003963374846541888,4.338882336715719,2.4693903734365037
4.102100939805463,0.062284614117943574,-1.5652756955298583,-0.07107203982382733,0.5986112568195292,1305.8404040404039,0.0001552972180372675,5.285564977710212,0.24313351673208788,0.10949238728679643,-0.6427859032407564,0.6567261357276484,0.06651950248256744,998.5838383838391,-0.0003452226439618125,4.77143137727251,2.46935772475702
4.101729622541202,0.06372366704936185,-1.5705545728721426,-0.09369265186600374,0.6242646404651402,1361.8181818181815,0.00015263798280748615,5.547177545996134,0.2379022903715071,0.10411628904202999,-0.6697346148155514,0.6413053818953813,0.059150631160293704,907.878787878788,-0.00035952979279486034,4.345835993511395,2.4587534406023925
4.099698965188926,0.06308593254090107,-1.5614818154677685,-0.0247443381626882,0.603137621258504,1316.0919191919188,0.00015614385510875263,5.344692873702278,0.24418994354318607,0.1155375192460059,-0.6009785667918215,0.6934323312420113,0.07244858758634043,1083.8404040404039,-0.0003361330549168078,5.040217857534215,2.467332164676934
4.100624522459893,0.06024903914929069,-1.5562479231714934,-0.03126960595468703,0.5646215621739888,1231.8545454545451,0.00015887993582129934,5.047822880292266,0.2377079933999788,0.1065426152789565,-0.6989077610915038,0.6432284309037837,0.06520044095917332,1000.8818181818178,-0.00033534044091140726,4.713372176850612,2.466471886929722
4.093870275044563,0.06225715519028565,-1.4942391061877829,0.09626103177879655,0.5804872812089623,1266.4727272727268,0.0001597940417371339,5.259057180994615,0.24943422814242053,0.11590565529001301,-0.6651970013292829,0.6726264359835404,0.08118261184416604,1187.318181818182,-0.00030938242269406494,5.370785947611803,2.4634484679433197
4.093183695187166,0.06190003645509813,-1.4796491315342308,0.10397127179460537,0.5748591272404812,1254.1090909090908,0.0001604928494594315,5.261598683012171,0.24341484522145304,0.12015077428267835,-0.5640941800846702,0.7261698949250216,0.08359683392930971,1254.1090909090917,-0.0003034309129307101,5.71196739774846,2.466596088623417
4.0938239321053675,0.06164524545362274,-1.5127200359063755,0.07462844582825322,0.5733055067770904,1250.731313131313,0.00016021272006112608,5.229976134391027,0.24249803366822753,0.11670401651376924,-0.5769087155384214,0.7109906552225865,0.07784669254729999,1172.560606060606,-0.0003145963728548287,5.373363102463404,2.4604497730493726
4.097985511784511,0.059592466517655054,-1.5150814143689275,0.06901940404639954,0.5428410331594371,1184.287878787879,0.0001629786654986709,4.870981842825003,0.2518863734410699,0.1172761073538758,-0.621810527518055,0.6835884321005863,0.08175453793470323,1184.287878787879,-0.00031370228075721133,5.396964843639702,2.456748439066809
4.094172976827093,0.061669959531422576,-1.5175623683798563,0.06875615112419409,0.5733952906964184,1250.9090909090905,0.00016024437604499184,5.212662657860486,0.2394717963363184,0.11480725769372331,-0.566189085910807,0.7153676953538466,0.07688672898638453,1172.727272727273,-0.00030934789910862183,5.387528996299968,2.461485416565207
4.091969302609428,0.05985671616638511,-1.4510820488341913,0.14104345306245816,0.5457336283751621,1190.60606060606,0.00016286573405895847,4.996653072156757,0.2418230100790338,0.10917185565316283,-0.6366407180527691,0.6773907658618773,0.07894761045520735,1190.60606060606,-0.0002905950728838181,5.41993886668805,2.459044088880867
4.093928560764509,0.061689167689056315,-1.4223415001525166,0.13241900074177673,0.578355977693892,1261.947474747475,0.00015905165012527673,5.361081998424105,0.24717305109321486,0.11836734781651169,-0.6771953970318387,0.6424656321644729,0.0855687682537496,1261.9474747474742,-0.00029913910773681987,5.789809466340116,2.4509024930418644
4.098467436195286,0.06341356267978178,-1.5296008157797676,-0.015075472672967105,0.5963652882351137,1301.2212121212124,0.00015891501893837114,5.429141632196833,0.24015072081875247,0.11267797287452495,-0.6544874893086807,0.6616424115273689,0.07050399842446153,1071.5939393939389,-0.00033237333944166614,5.076697113528925,2.46822770596696
4.092863071717172,0.05987449991914052,-1.4482715329304092,0.14082727331639852,0.5451144854370379,1189.2727272727275,0.00016310843787752108,4.998944477388359,0.24250902994899548,0.11013083267223515,-0.629074233041937,0.6827235460092796,0.07906962997304758,1189.272727272727,-0.00029334777440394495,5.411325696319399,2.456345869553129
4.09615364040404,0.06350694295274091,-1.5376902959947198,0.025393928046834782,0.6037380101690025,1317.1393939393938,0.0001571529608088548,5.456484463662413,0.24077327685007469,0.11130289812963585,-0.5256679783359632,0.7002449113162141,0.0766876395696356,1162.181818181818,-0.00030329202599108877,5.486953192445592,2.460539469786351
4.097783725292137,0.06145357502680248,-1.530007715496704,0.03679176514661804,0.5729420203310733,1249.8585858585857,0.00015980498001015074,5.150328817763521,0.23300707173590698,0.11201410450447954,-0.4790453692072556,0.7683651183899821,0.07469295342331377,1171.742424242425,-0.0003007383198321554,5.376022509672362,2.4747321561167044
4.09919506872648,0.06185096262445906,-1.5370872377952796,0.01880723376876993,0.5762046839573575,1257.0505050505049,0.000159910443735222,5.14262550456386,0.23056135632656247,0.10770469198591083,-0.6036533393540795,0.6996543314548279,0.07443671210239752,1178.484848484848,-0.00028910365145974756,5.39913583153572,2.453248954715747
4.097774875631313,0.060680952291799053,-1.4596334669215016,0.11182800134806173,0.5542348254523745,1209.2272727272725,0.00016265148567941206,4.968506696200235,0.24913109885131648,0.11756090138164418,-0.6128433470846208,0.6822274970034827,0.09369201315727345,1370.4575757575758,-0.00027361584151764393,6.206017732819609,2.454316783504584
4.098876340488215,0.05999855201401737,-1.479107198562446,0.08762867488714716,0.555185977318163,1211.287878787879,0.00016054931208833408,4.9356028409468715,0.23062681298389465,0.1124159536268182,-0.24317742695278755,0.9239501261727755,0.08138338990742366,1292.0404040404037,-0.0002700407042085738,5.5930850960373135,2.4509725322554274
4.101539013646267,0.061234923861786875,-1.5358103744110214,0.0008481666993589036,0.5693081916297741,1242.0040404040406,0.00016023084782933623,5.076501148568443,0.23247067824994203,0.1092771252908266,-0.5760895525268603,0.707839860493957,0.07415146173454701,1164.378787878788,-0.0002967600373791727,5.395762182592436,2.4469609762646343
4.094624514319668,0.06193579232108837,-1.4440690216823242,0.11532266945763466,0.5824883713090994,1270.8848484848486,0.00015854550153649122,5.340122027389995,0.2380138008743053,0.10455524419791122,-0.6874878119242482,0.6470429019325907,0.07782389274972325,1191.454545454546,-0.0002787387242246615,5.41995888630867,2.451499883518634
4.095306556116722,0.06129430827317308,-1.5010984735526698,0.08300156643706778,0.5989218652872247,1306.6131313131314,0.00015296032008855475,5.578043525953478,0.2515659575597143,0.11477565096783347,-0.6199616792752884,0.670616135084357,0.07419228478496179,1076.034343434344,-0.00033701130209765355,5.1119791666852565,2.4621075062724245
4.09588231540404,0.06027670074727087,-1.4477271139893242,0.13678979023316717,0.5615908971664093,1225.272727272727,0.00015940568093537942,4.9873056947803605,0.22480857552545697,0.10716533338754727,-0.13349646187817532,0.8965669477234399,0.0904484482192325,1470.3272727272724,-0.00022905249385625625,6.544468536713831,2.450982305120191
4.095093619330561,0.06292356365934275,-1.4786925655438097,0.09724257656804176,0.5860919850810546,1278.7070707070707,0.00016002845970710414,5.268945082278416,0.24123826490976819,0.11182041246219415,-0.6050579351176211,0.6929765951838949,0.08459098372860202,1278.7070707070707,-0.00027778448848357173,5.777153632603864,2.455022989602151
4.095633505471381,0.060700660806005176,-1.4545789615274867,0.12102419349768181,0.5534207900297926,1207.4242424242425,0.00016293176266365516,4.975445947277423,0.24386105304642391,0.11658887686263927,-0.552731369652967,0.7235240994828845,0.09149640528473661,1368.4141414141413,-0.0002708148411264622,6.153919472120141,2.449355688608935
4.098532914438502,0.061698063909073425,-1.5336902402348782,0.025202090312664484,0.5739590900210445,1252.121212121212,0.00016015173775221555,5.140615269247778,0.2318031323528048,0.10878323382686286,-0.5821644745727959,0.7079674833075991,0.07452805741234415,1173.863636363636,-0.000292988250261224,5.388322256152294,2.450081227829871
4.097540515361953,0.060200210542411633,-1.4744311068187819,0.09498533935655236,0.5458565103724996,1190.893939393939,0.000163845118707541,4.9382218988009186,0.23621815497662307,0.10516287578746875,-0.642347828807269,0.6707409389715021,0.07716311385611065,1190.893939393939,-0.00028003205021621524,5.434581395874774,2.4519632484359444
4.103498154320988,0.062495217078020804,-1.5654504764942532,-0.07196865622791547,0.5996629864265037,1308.5707070707072,0.00015543138489509278,5.255104602342887,0.23702210527232076,0.11086882910168724,-0.566435838665746,0.704868853453692,0.06993088919810837,1077.6464646464647,-0.00032418361147425905,5.076904258347476,2.4537072243550364
4.100041646345811,0.06166795504383055,-1.5400387731489968,0.012179512612176265,0.5749121296139641,1254.2060606060609,0.00015978446128206447,5.1198358862312325,0.23807371095244026,0.10476472230212805,-0.6506373743369585,0.6590928024174998,0.07164088388229493,1097.4303030303026,-0.0003018413341870137,5.073661106474977,2.451216688482011
4.093762628724748,0.062177740660251626,-1.4346807916041628,0.11089596964544192,0.5699953249116775,1243.621212121212,0.00016215380104270648,5.0090921594064755,0.2387143251438651,0.10919499518324075,-0.6859066696713412,0.6390685187265905,0.10889219144970536,1658.1616161616157,-0.00021232686024313,7.3011158317495335,2.445849446149391
4.099013441666667,0.06073917499828536,-1.5311045037512674,0.04984952609402075,0.5372957831167713,1172.1818181818176,0.0001678211359136484,4.808242720985563,0.22977098337722546,0.10669048652979264,-0.6150331589602942,0.6884537179080155,0.07380817758459793,1172.181818181818,-0.0002882213533568547,5.393601345806323,2.4501218567596346
4.090363825925925,0.060125624738715466,-1.407150554099244,0.16640348183950515,0.5482686035799547,1196.166666666667,0.0001628941299412336,5.069306876518884,0.24138271136860265,0.11171503824226456,-0.6003875207771125,0.6944560623466477,0.08445782952856905,1275.9111111111106,-0.0002781043551133255,5.777003841625152,2.443553074695022
4.092022086237375,0.05991808012993522,-1.417621284992841,0.14987021049758442,0.5486164529076187,1196.939393939394,0.00016227191193472705,5.047056448471516,0.23884219782277474,0.11100500118653409,-0.5712464370808052,0.7163173422604111,0.08359163706606033,1276.735353535354,-0.0002756462926677484,5.75990401184742,2.447943810870011
4.095071269796,0.06232100057396605,-1.503291059498916,0.0744367506019007,0.5789228245897198,1263.0141414141417,0.00016040554280548596,5.209373374255348,0.24188764725954223,0.11073772193158174,-0.5978971112222551,0.6919829572782308,0.07849927933486277,1184.075757575758,-0.0002961103026033985,5.403057639271628,2.446979774493133
4.087991093939394,0.059505523795838136,-1.3081944397143044,0.19992074239465535,0.5574706752542247,1216.6515151515146,0.00015859708281474469,5.261774281812034,0.2467492656706557,0.10868765204749554,-0.7337787645846006,0.59792659414456,0.08803133698574098,1297.761616161616,-0.0002680083115934221,5.914269443410073,2.4562186410023403
4.097827684532828,0.06017173629162958,-1.4544287797214732,0.1049436900566873,0.5541068440139871,1209.8636363636365,0.00016127234011950148,4.976017782672221,0.2515761794953438,0.1163356670652997,-0.647058342544085,0.6802140565805513,0.0947036049830065,1371.1787878787873,-0.0002705577140682435,6.12825299523541,2.429042435276028
